,level_0,index,geometry,center_x,center_y,center,poly_area_km,bike_rental_density,,pharmacy,recycling,place_of_worship,post_box,library,post_office,parking,fuel,bank,pub,telephone,toilets,taxi,bicycle_parking,motorcycle_parking,fast_food,bar,life_boats,restaurant,arts_centre,music_venue,nightclub,cafe,atm,community_centre,jobcentre,doctors,cinema,grave_yard,police,bus_station,theatre,bureau_de_change,hospital,bench,school,courthouse,ice_cream,fountain,left_luggage,drinking_water,casino,car_rental,car_wash,ferry_terminal,dentist,townhall,shelter,parking_entrance,conference_centre,marketplace,vending_machine,waste_basket,clock,studio,veterinary,gallery,gambling,kindergarten,social_facility,charging_station,bicycle_rental,car_sharing,clinic,water,compressed_air,public_building,social_centre,childcare,grit_bin,bicycle_repair_station,events_venue,embassy,college,circus_school,parcel_lockers,money_transfer,photo_booth,luggage_locker,university,venue,swimming_pool,fire_station,post_depot,crematorium,sport,nursing_home,biergarten,garden,prison,club,parking_space,trailer_park,archive,monastery
20,20,55,"POLYGON ((-4.363200600000001 55.86127669999998, -4.353200600000001 55.86127669999998, -4.353200600000001 55.85127669999999, -4.363200600000001 55.85127669999999, -4.363200600000001 55.86127669999998))",-4.358200600000001,55.85627669999998,POINT (-4.358200600000001 55.85627669999998),2.2078523426053644,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058576796127183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,56,"POLYGON ((-4.363200600000001 55.85127669999999, -4.353200600000001 55.85127669999999, -4.353200600000001 55.84127669999999, -4.363200600000001 55.84127669999999, -4.363200600000001 55.85127669999999))",-4.358200600000001,55.8462767,POINT (-4.358200600000001 55.8462767),2.207284307786213,0.0,0.0,0.45304539903287133,0.0,0.45304539903287133,0.9060907980657427,0.0,0.45304539903287133,0.45304539903287133,0.45304539903287133,0.0,0.0,0.45304539903287133,0.0,0.0,0.9060907980657427,0.0,0.45304539903287133,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060907980657427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,57,"POLYGON ((-4.363200600000001 55.84127669999999, -4.353200600000001 55.84127669999999, -4.353200600000001 55.83127669999999, -4.363200600000001 55.83127669999999, -4.363200600000001 55.84127669999999))",-4.358200600000001,55.836276699999985,POINT (-4.358200600000001 55.83627669999998),2.206716632384277,0.0,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.9063238889168442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9063238889168442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,58,"POLYGON ((-4.363200600000001 55.83127669999999, -4.353200600000001 55.83127669999999, -4.353200600000001 55.82127669999999, -4.363200600000001 55.82127669999999, -4.363200600000001 55.83127669999999))",-4.358200600000001,55.82627669999999,POINT (-4.358200600000001 55.82627669999999),2.2061493160833505,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9065569521607294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,59,"POLYGON ((-4.363200600000001 55.82127669999999, -4.353200600000001 55.82127669999999, -4.353200600000001 55.81127669999999, -4.363200600000001 55.81127669999999, -4.363200600000001 55.82127669999999))",-4.358200600000001,55.816276699999996,POINT (-4.358200600000001 55.8162767),2.205582358577595,0.0,0.0,0.0,0.0,0.45339499389399873,0.9067899877879975,0.0,0.45339499389399873,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.45339499389399873,0.0,2.266974969469994,0.45339499389399873,0.0,0.45339499389399873,0.0,0.0,0.0,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067899877879975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,60,"POLYGON ((-4.363200600000001 55.81127669999999, -4.353200600000001 55.81127669999999, -4.353200600000001 55.8012767, -4.363200600000001 55.8012767, -4.363200600000001 55.81127669999999))",-4.358200600000001,55.80627669999999,POINT (-4.358200600000001 55.80627669999999),2.205015759550802,0.0,0.0,0.0,0.0,0.4535114978968297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,61,"POLYGON ((-4.363200600000001 55.8012767, -4.353200600000001 55.8012767, -4.353200600000001 55.7912767, -4.363200600000001 55.7912767, -4.363200600000001 55.8012767))",-4.358200600000001,55.79627670000001,POINT (-4.358200600000001 55.79627670000001),2.204449518689877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,65,"POLYGON ((-4.353200600000001 55.92127669999997, -4.343200600000001 55.92127669999997, -4.343200600000001 55.91127669999997, -4.353200600000001 55.91127669999997, -4.353200600000001 55.92127669999997))",-4.348200600000001,55.91627669999996,POINT (-4.348200600000001 55.91627669999996),2.2112681167374717,0.0,0.0,0.0,0.4522291948365857,0.0,0.0,0.0,0.0,0.9044583896731714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4522291948365857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,67,"POLYGON ((-4.353200600000001 55.90127669999998, -4.343200600000001 55.90127669999998, -4.343200600000001 55.89127669999998, -4.353200600000001 55.89127669999998, -4.353200600000001 55.90127669999998))",-4.348200600000001,55.89627669999997,POINT (-4.348200600000001 55.89627669999997),2.2101280822766713,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,1.357387394901419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,68,"POLYGON ((-4.353200600000001 55.89127669999998, -4.343200600000001 55.89127669999998, -4.343200600000001 55.88127669999998, -4.353200600000001 55.88127669999998, -4.353200600000001 55.89127669999998))",-4.348200600000001,55.886276699999975,POINT (-4.348200600000001 55.88627669999997),2.2095586066722026,0.0,0.0,0.0,0.0,0.45257907936014946,1.3577372380804482,0.0,0.45257907936014946,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,69,"POLYGON ((-4.353200600000001 55.88127669999998, -4.343200600000001 55.88127669999998, -4.343200600000001 55.87127669999998, -4.353200600000001 55.87127669999998, -4.353200600000001 55.88127669999998))",-4.348200600000001,55.87627669999998,POINT (-4.348200600000001 55.87627669999998),2.208989491734226,0.0,0.0,0.0,0.0,0.452695679966736,0.905391359933472,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.905391359933472,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452695679966736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,70,"POLYGON ((-4.353200600000001 55.87127669999998, -4.343200600000001 55.87127669999998, -4.343200600000001 55.86127669999998, -4.353200600000001 55.86127669999998, -4.353200600000001 55.87127669999998))",-4.348200600000001,55.86627669999999,POINT (-4.348200600000001 55.86627669999999),2.2084207371465356,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,1.3584368003518437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,71,"POLYGON ((-4.353200600000001 55.86127669999998, -4.343200600000001 55.86127669999998, -4.343200600000001 55.85127669999999, -4.353200600000001 55.85127669999999, -4.353200600000001 55.86127669999998))",-4.348200600000001,55.85627669999998,POINT (-4.348200600000001 55.85627669999998),2.2078523426053644,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,72,"POLYGON ((-4.353200600000001 55.85127669999999, -4.343200600000001 55.85127669999999, -4.343200600000001 55.84127669999999, -4.353200600000001 55.84127669999999, -4.353200600000001 55.85127669999999))",-4.348200600000001,55.8462767,POINT (-4.348200600000001 55.8462767),2.207284307786213,0.0,0.0,0.45304539903287133,0.0,0.0,1.8121815961314853,0.45304539903287133,0.45304539903287133,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.9060907980657427,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45304539903287133,0.0,0.0,0.0,0.0,0.0,0.0
34,34,73,"POLYGON ((-4.353200600000001 55.84127669999999, -4.343200600000001 55.84127669999999, -4.343200600000001 55.83127669999999, -4.353200600000001 55.83127669999999, -4.353200600000001 55.84127669999999))",-4.348200600000001,55.836276699999985,POINT (-4.348200600000001 55.83627669999998),2.206716632384277,0.0,0.0,0.0,0.0,0.4531619444584221,0.4531619444584221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,74,"POLYGON ((-4.353200600000001 55.83127669999999, -4.343200600000001 55.83127669999999, -4.343200600000001 55.82127669999999, -4.353200600000001 55.82127669999999, -4.353200600000001 55.83127669999999))",-4.348200600000001,55.82627669999999,POINT (-4.348200600000001 55.82627669999999),2.2061493160833505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,1.8131139043214588,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4532784760803647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,75,"POLYGON ((-4.353200600000001 55.82127669999999, -4.343200600000001 55.82127669999999, -4.343200600000001 55.81127669999999, -4.353200600000001 55.81127669999999, -4.353200600000001 55.82127669999999))",-4.348200600000001,55.816276699999996,POINT (-4.348200600000001 55.8162767),2.205582358577595,0.0,0.0,0.0,0.0,0.45339499389399873,0.9067899877879975,0.0,0.0,1.813579975575995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45339499389399873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,76,"POLYGON ((-4.353200600000001 55.81127669999999, -4.343200600000001 55.81127669999999, -4.343200600000001 55.8012767, -4.353200600000001 55.8012767, -4.353200600000001 55.81127669999999))",-4.348200600000001,55.80627669999999,POINT (-4.348200600000001 55.80627669999999),2.205015759550802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9070229957936594,0.4535114978968297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535114978968297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535114978968297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535114978968297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,77,"POLYGON ((-4.353200600000001 55.8012767, -4.343200600000001 55.8012767, -4.343200600000001 55.7912767, -4.353200600000001 55.7912767, -4.353200600000001 55.8012767))",-4.348200600000001,55.79627670000001,POINT (-4.348200600000001 55.79627670000001),2.204449518689877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,83,"POLYGON ((-4.343200600000001 55.90127669999998, -4.333200600000001 55.90127669999998, -4.333200600000001 55.89127669999998, -4.343200600000001 55.89127669999998, -4.343200600000001 55.90127669999998))",-4.338200600000001,55.89627669999997,POINT (-4.338200600000001 55.89627669999997),2.2101280822766713,0.0,0.0,0.45246246496713965,0.0,2.2623123248356984,0.0,0.0,0.45246246496713965,0.9049249299342793,0.0,0.45246246496713965,0.0,0.9049249299342793,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.9049249299342793,0.9049249299342793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45246246496713965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,84,"POLYGON ((-4.343200600000001 55.89127669999998, -4.333200600000001 55.89127669999998, -4.333200600000001 55.88127669999998, -4.343200600000001 55.88127669999998, -4.343200600000001 55.89127669999998))",-4.338200600000001,55.886276699999975,POINT (-4.338200600000001 55.88627669999997),2.2095586066722026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2628953968007472,0.0,0.0,0.0,0.0,0.0,0.0,0.9051581587202989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051581587202989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45257907936014946,0.0,0.0,0.45257907936014946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,85,"POLYGON ((-4.343200600000001 55.88127669999998, -4.333200600000001 55.88127669999998, -4.333200600000001 55.87127669999998, -4.343200600000001 55.87127669999998, -4.343200600000001 55.88127669999998))",-4.338200600000001,55.87627669999998,POINT (-4.338200600000001 55.87627669999998),2.208989491734226,0.0,0.0,0.0,0.0,0.0,0.905391359933472,0.452695679966736,0.0,1.3580870399002078,0.452695679966736,0.0,0.452695679966736,0.0,0.0,0.0,1.3580870399002078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.905391359933472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,42,86,"POLYGON ((-4.343200600000001 55.87127669999998, -4.333200600000001 55.87127669999998, -4.333200600000001 55.86127669999998, -4.343200600000001 55.86127669999998, -4.343200600000001 55.87127669999998))",-4.338200600000001,55.86627669999999,POINT (-4.338200600000001 55.86627669999999),2.2084207371465356,0.4528122667839479,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,2.7168736007036873,0.4528122667839479,0.0,0.0,0.4528122667839479,0.0,0.0,0.9056245335678959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4528122667839479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,87,"POLYGON ((-4.343200600000001 55.86127669999998, -4.333200600000001 55.86127669999998, -4.333200600000001 55.85127669999999, -4.343200600000001 55.85127669999999, -4.343200600000001 55.86127669999998))",-4.338200600000001,55.85627669999998,POINT (-4.338200600000001 55.85627669999998),2.2078523426053644,0.0,0.0,0.0,0.0,0.4529288398063592,0.9058576796127183,0.0,0.4529288398063592,1.3587865194190776,0.0,0.0,0.0,0.0,0.0,0.0,0.4529288398063592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
