,index,geometry,center_x,center_y,center,pub,bar,post_box,post_office,parking_entrance,cinema,fuel,cafe,parking,,bicycle_parking,school,restaurant,place_of_worship,nightclub,bus_station,drinking_water,toilets,telephone,fast_food,library,bank,bench,pharmacy,music_venue,university,fountain,language_school,nursing_home,college,theatre,clinic,doctors,ice_cream,arts_centre,fire_station,police,planetarium,atm,taxi,car_rental,brokerage,car_sharing,clock,community_centre,dentist,gym,ferry_terminal,laundry,salon,hookah_lounge,waste_basket,vending_machine,event,social_centre,mortuary,social_facility,fixme,moving_storage,kindergarten,money_transfer,carpool,grave_yard,marketplace,car_wash,Corner Market,Pet grooming shop,stripclub,shelter,bbq,motorcycle_parking,footpath,picnic,recycling,prep_school,embassy,coworking_space,conference_centre,bicycle_rental,food_court,smoking_area,vintage and modern resale,dormitory,studio,mailbox,bicycle_repair_station,ranger_station,bureau_de_change,veterinary,training,dojo,credit_union,popcorn,spa,public_bookcase,harbourmaster,animal_shelter,childcare,music_school,doctors_offices,karaoke,ticket_validator,grocery,storage,loading_dock,table,car_pooling,hospital,water_fountain,charging_station,photo_booth,reception_desk,public_bath,bench;waste_basket,device_charging_station,restaurant;cafe,money_transfer; post_office,trolley_bay,events_venue,karaoke_box,preschool,concert_hall,courthouse,commercial,prison,boat_rental,storage_rental,swingerclub,office,biergarten,music_rehearsal_place,animal_boarding,cruise_terminal,parking_space,stable,place_of_worship;monastery,townhall
472,2290,"POLYGON ((-122.4138249999996 37.83031429999996, -122.4038249999996 37.83031429999996, -122.4038249999996 37.82031429999996, -122.4138249999996 37.82031429999996, -122.4138249999996 37.83031429999996))",-122.40882499999961,37.82531429999997,POINT (-122.4088249999996 37.82531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2291,"POLYGON ((-122.4138249999996 37.82031429999996, -122.4038249999996 37.82031429999996, -122.4038249999996 37.81031429999997, -122.4138249999996 37.81031429999997, -122.4138249999996 37.82031429999996))",-122.40882499999961,37.81531429999997,POINT (-122.4088249999996 37.81531429999997),,,,,,1.0,,,,,,,11.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2292,"POLYGON ((-122.4138249999996 37.81031429999997, -122.4038249999996 37.81031429999997, -122.4038249999996 37.80031429999997, -122.4138249999996 37.80031429999997, -122.4138249999996 37.81031429999997))",-122.40882499999961,37.80531429999997,POINT (-122.4088249999996 37.80531429999997),,1.0,8.0,1.0,1.0,,,6.0,8.0,,8.0,4.0,33.0,2.0,,2.0,3.0,8.0,11.0,3.0,1.0,,2.0,2.0,,1.0,,,,,,,,1.0,,1.0,,,4.0,1.0,1.0,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2293,"POLYGON ((-122.4138249999996 37.80031429999997, -122.4038249999996 37.80031429999997, -122.4038249999996 37.79031429999997, -122.4138249999996 37.79031429999997, -122.4138249999996 37.80031429999997))",-122.40882499999961,37.79531429999998,POINT (-122.4088249999996 37.79531429999998),18.0,22.0,17.0,2.0,5.0,,,39.0,30.0,,6.0,11.0,171.0,23.0,2.0,,3.0,3.0,1.0,10.0,1.0,21.0,1.0,4.0,,2.0,3.0,,,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,7.0,,,,6.0,,2.0,2.0,,,,,,6.0,3.0,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2294,"POLYGON ((-122.4138249999996 37.79031429999997, -122.4038249999996 37.79031429999997, -122.4038249999996 37.78031429999997, -122.4138249999996 37.78031429999997, -122.4138249999996 37.79031429999997))",-122.40882499999961,37.78531429999997,POINT (-122.4088249999996 37.78531429999997),16.0,24.0,42.0,4.0,12.0,1.0,,40.0,33.0,,20.0,,132.0,5.0,6.0,2.0,,4.0,3.0,22.0,1.0,6.0,8.0,12.0,,1.0,1.0,1.0,,2.0,11.0,1.0,3.0,3.0,2.0,,1.0,,17.0,1.0,8.0,,7.0,1.0,1.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,1.0,5.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
477,2295,"POLYGON ((-122.4138249999996 37.78031429999997, -122.4038249999996 37.78031429999997, -122.4038249999996 37.77031429999997, -122.4138249999996 37.77031429999997, -122.4138249999996 37.78031429999997))",-122.40882499999961,37.77531429999998,POINT (-122.4088249999996 37.77531429999998),2.0,12.0,8.0,,1.0,,2.0,19.0,24.0,,6.0,1.0,27.0,1.0,4.0,,,1.0,2.0,4.0,,2.0,3.0,1.0,,,1.0,,,1.0,2.0,1.0,,,3.0,1.0,3.0,,3.0,,1.0,,6.0,,,,,,,,,1.0,,,1.0,,9.0,,,,,,,,3.0,,,,,,2.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,
478,2296,"POLYGON ((-122.4138249999996 37.77031429999997, -122.4038249999996 37.77031429999997, -122.4038249999996 37.76031429999998, -122.4138249999996 37.76031429999998, -122.4138249999996 37.77031429999997))",-122.40882499999961,37.76531429999997,POINT (-122.4088249999996 37.76531429999997),2.0,2.0,9.0,1.0,1.0,,2.0,8.0,18.0,,,,6.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
479,2297,"POLYGON ((-122.4138249999996 37.76031429999998, -122.4038249999996 37.76031429999998, -122.4038249999996 37.75031429999998, -122.4138249999996 37.75031429999998, -122.4138249999996 37.76031429999998))",-122.40882499999961,37.75531429999999,POINT (-122.4088249999996 37.75531429999999),2.0,3.0,5.0,,,,,7.0,3.0,,,5.0,18.0,3.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2298,"POLYGON ((-122.4138249999996 37.75031429999998, -122.4038249999996 37.75031429999998, -122.4038249999996 37.74031429999998, -122.4138249999996 37.74031429999998, -122.4138249999996 37.75031429999998))",-122.40882499999961,37.745314299999976,POINT (-122.4088249999996 37.74531429999998),,,8.0,,1.0,,3.0,2.0,5.0,,,2.0,4.0,5.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2299,"POLYGON ((-122.4138249999996 37.74031429999998, -122.4038249999996 37.74031429999998, -122.4038249999996 37.73031429999998, -122.4138249999996 37.73031429999998, -122.4138249999996 37.74031429999998))",-122.40882499999961,37.735314299999985,POINT (-122.4088249999996 37.73531429999998),,,1.0,,,,3.0,,4.0,,,3.0,7.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
482,2300,"POLYGON ((-122.4138249999996 37.73031429999998, -122.4038249999996 37.73031429999998, -122.4038249999996 37.72031429999998, -122.4138249999996 37.72031429999998, -122.4138249999996 37.73031429999998))",-122.40882499999961,37.72531429999998,POINT (-122.4088249999996 37.72531429999998),2.0,,,,,,,,2.0,,,5.0,5.0,3.0,,,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2301,"POLYGON ((-122.4138249999996 37.72031429999998, -122.4038249999996 37.72031429999998, -122.4038249999996 37.71031429999999, -122.4138249999996 37.71031429999999, -122.4138249999996 37.72031429999998))",-122.40882499999961,37.715314299999996,POINT (-122.4088249999996 37.7153143),,,2.0,1.0,,,,,4.0,,,2.0,,,,,3.0,2.0,,,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2313,"POLYGON ((-122.4038249999996 37.90031429999995, -122.3938249999996 37.90031429999995, -122.3938249999996 37.89031429999995, -122.4038249999996 37.89031429999995, -122.4038249999996 37.90031429999995))",-122.39882499999959,37.895314299999946,POINT (-122.3988249999996 37.89531429999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2314,"POLYGON ((-122.4038249999996 37.89031429999995, -122.3938249999996 37.89031429999995, -122.3938249999996 37.88031429999995, -122.4038249999996 37.88031429999995, -122.4038249999996 37.89031429999995))",-122.39882499999959,37.88531429999995,POINT (-122.3988249999996 37.88531429999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2315,"POLYGON ((-122.4038249999996 37.88031429999995, -122.3938249999996 37.88031429999995, -122.3938249999996 37.87031429999995, -122.4038249999996 37.87031429999995, -122.4038249999996 37.88031429999995))",-122.39882499999959,37.87531429999995,POINT (-122.3988249999996 37.87531429999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2316,"POLYGON ((-122.4038249999996 37.87031429999995, -122.3938249999996 37.87031429999995, -122.3938249999996 37.86031429999996, -122.4038249999996 37.86031429999996, -122.4038249999996 37.87031429999995))",-122.39882499999959,37.86531429999996,POINT (-122.3988249999996 37.86531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2317,"POLYGON ((-122.4038249999996 37.86031429999996, -122.3938249999996 37.86031429999996, -122.3938249999996 37.85031429999996, -122.4038249999996 37.85031429999996, -122.4038249999996 37.86031429999996))",-122.39882499999959,37.85531429999996,POINT (-122.3988249999996 37.85531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2318,"POLYGON ((-122.4038249999996 37.85031429999996, -122.3938249999996 37.85031429999996, -122.3938249999996 37.84031429999996, -122.4038249999996 37.84031429999996, -122.4038249999996 37.85031429999996))",-122.39882499999959,37.84531429999996,POINT (-122.3988249999996 37.84531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2319,"POLYGON ((-122.4038249999996 37.84031429999996, -122.3938249999996 37.84031429999996, -122.3938249999996 37.83031429999996, -122.4038249999996 37.83031429999996, -122.4038249999996 37.84031429999996))",-122.39882499999959,37.835314299999965,POINT (-122.3988249999996 37.83531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2320,"POLYGON ((-122.4038249999996 37.83031429999996, -122.3938249999996 37.83031429999996, -122.3938249999996 37.82031429999996, -122.4038249999996 37.82031429999996, -122.4038249999996 37.83031429999996))",-122.39882499999959,37.82531429999997,POINT (-122.3988249999996 37.82531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2321,"POLYGON ((-122.4038249999996 37.82031429999996, -122.3938249999996 37.82031429999996, -122.3938249999996 37.81031429999997, -122.4038249999996 37.81031429999997, -122.4038249999996 37.82031429999996))",-122.39882499999959,37.81531429999997,POINT (-122.3988249999996 37.81531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2322,"POLYGON ((-122.4038249999996 37.81031429999997, -122.3938249999996 37.81031429999997, -122.3938249999996 37.80031429999997, -122.4038249999996 37.80031429999997, -122.4038249999996 37.81031429999997))",-122.39882499999959,37.80531429999997,POINT (-122.3988249999996 37.80531429999997),,,3.0,,,,,4.0,4.0,,2.0,,2.0,,,,4.0,2.0,,,,,2.0,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
494,2323,"POLYGON ((-122.4038249999996 37.80031429999997, -122.3938249999996 37.80031429999997, -122.3938249999996 37.79031429999997, -122.4038249999996 37.79031429999997, -122.4038249999996 37.80031429999997))",-122.39882499999959,37.79531429999998,POINT (-122.3988249999996 37.79531429999998),5.0,5.0,25.0,6.0,8.0,1.0,,35.0,21.0,,10.0,2.0,72.0,1.0,1.0,,1.0,3.0,,28.0,,28.0,61.0,5.0,,2.0,1.0,,,,1.0,,,3.0,1.0,1.0,,,11.0,1.0,,2.0,2.0,,1.0,4.0,,1.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
495,2324,"POLYGON ((-122.4038249999996 37.79031429999997, -122.3938249999996 37.79031429999997, -122.3938249999996 37.78031429999997, -122.4038249999996 37.78031429999997, -122.4038249999996 37.79031429999997))",-122.39882499999959,37.78531429999997,POINT (-122.3988249999996 37.78531429999997),5.0,18.0,22.0,3.0,5.0,1.0,1.0,43.0,25.0,,21.0,3.0,94.0,1.0,2.0,3.0,7.0,5.0,1.0,22.0,3.0,15.0,50.0,4.0,,2.0,5.0,,,1.0,1.0,,,,,,,,12.0,,2.0,1.0,5.0,2.0,,,,,,,,1.0,21.0,,,,,,,,,,,1.0,,,,1.0,,,2.0,,,,,,1.0,3.0,8.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,11.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2325,"POLYGON ((-122.4038249999996 37.78031429999997, -122.3938249999996 37.78031429999997, -122.3938249999996 37.77031429999997, -122.4038249999996 37.77031429999997, -122.4038249999996 37.78031429999997))",-122.39882499999959,37.77531429999998,POINT (-122.3988249999996 37.77531429999998),2.0,4.0,7.0,3.0,9.0,,2.0,7.0,33.0,,11.0,,17.0,,,,4.0,3.0,2.0,5.0,,3.0,35.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,6.0,13.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,2.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
497,2326,"POLYGON ((-122.4038249999996 37.77031429999997, -122.3938249999996 37.77031429999997, -122.3938249999996 37.76031429999998, -122.4038249999996 37.76031429999998, -122.4038249999996 37.77031429999997))",-122.39882499999959,37.76531429999997,POINT (-122.3988249999996 37.76531429999997),2.0,5.0,2.0,1.0,,,,13.0,10.0,,4.0,4.0,20.0,2.0,,,,,,3.0,1.0,,2.0,1.0,,2.0,,,,,1.0,,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2327,"POLYGON ((-122.4038249999996 37.76031429999998, -122.3938249999996 37.76031429999998, -122.3938249999996 37.75031429999998, -122.4038249999996 37.75031429999998, -122.4038249999996 37.76031429999998))",-122.39882499999959,37.75531429999999,POINT (-122.3988249999996 37.75531429999999),,,1.0,,,,,1.0,1.0,,,1.0,,3.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2328,"POLYGON ((-122.4038249999996 37.75031429999998, -122.3938249999996 37.75031429999998, -122.3938249999996 37.74031429999998, -122.4038249999996 37.74031429999998, -122.4038249999996 37.75031429999998))",-122.39882499999959,37.745314299999976,POINT (-122.3988249999996 37.74531429999998),,,,1.0,,,1.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2329,"POLYGON ((-122.4038249999996 37.74031429999998, -122.3938249999996 37.74031429999998, -122.3938249999996 37.73031429999998, -122.4038249999996 37.73031429999998, -122.4038249999996 37.74031429999998))",-122.39882499999959,37.735314299999985,POINT (-122.3988249999996 37.73531429999998),,,,,,,1.0,,,,1.0,4.0,,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2330,"POLYGON ((-122.4038249999996 37.73031429999998, -122.3938249999996 37.73031429999998, -122.3938249999996 37.72031429999998, -122.4038249999996 37.72031429999998, -122.4038249999996 37.73031429999998))",-122.39882499999959,37.72531429999998,POINT (-122.3988249999996 37.72531429999998),1.0,,1.0,1.0,,,2.0,3.0,6.0,,,,5.0,6.0,,,,,2.0,2.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2331,"POLYGON ((-122.4038249999996 37.72031429999998, -122.3938249999996 37.72031429999998, -122.3938249999996 37.71031429999999, -122.4038249999996 37.71031429999999, -122.4038249999996 37.72031429999998))",-122.39882499999959,37.715314299999996,POINT (-122.3988249999996 37.7153143),,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2343,"POLYGON ((-122.3938249999996 37.90031429999995, -122.3838249999996 37.90031429999995, -122.3838249999996 37.89031429999995, -122.3938249999996 37.89031429999995, -122.3938249999996 37.90031429999995))",-122.38882499999961,37.895314299999946,POINT (-122.3888249999996 37.89531429999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2344,"POLYGON ((-122.3938249999996 37.89031429999995, -122.3838249999996 37.89031429999995, -122.3838249999996 37.88031429999995, -122.3938249999996 37.88031429999995, -122.3938249999996 37.89031429999995))",-122.38882499999961,37.88531429999995,POINT (-122.3888249999996 37.88531429999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2345,"POLYGON ((-122.3938249999996 37.88031429999995, -122.3838249999996 37.88031429999995, -122.3838249999996 37.87031429999995, -122.3938249999996 37.87031429999995, -122.3938249999996 37.88031429999995))",-122.38882499999961,37.87531429999995,POINT (-122.3888249999996 37.87531429999995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2346,"POLYGON ((-122.3938249999996 37.87031429999995, -122.3838249999996 37.87031429999995, -122.3838249999996 37.86031429999996, -122.3938249999996 37.86031429999996, -122.3938249999996 37.87031429999995))",-122.38882499999961,37.86531429999996,POINT (-122.3888249999996 37.86531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2347,"POLYGON ((-122.3938249999996 37.86031429999996, -122.3838249999996 37.86031429999996, -122.3838249999996 37.85031429999996, -122.3938249999996 37.85031429999996, -122.3938249999996 37.86031429999996))",-122.38882499999961,37.85531429999996,POINT (-122.3888249999996 37.85531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2348,"POLYGON ((-122.3938249999996 37.85031429999996, -122.3838249999996 37.85031429999996, -122.3838249999996 37.84031429999996, -122.3938249999996 37.84031429999996, -122.3938249999996 37.85031429999996))",-122.38882499999961,37.84531429999996,POINT (-122.3888249999996 37.84531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2349,"POLYGON ((-122.3938249999996 37.84031429999996, -122.3838249999996 37.84031429999996, -122.3838249999996 37.83031429999996, -122.3938249999996 37.83031429999996, -122.3938249999996 37.84031429999996))",-122.38882499999961,37.835314299999965,POINT (-122.3888249999996 37.83531429999996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2350,"POLYGON ((-122.3938249999996 37.83031429999996, -122.3838249999996 37.83031429999996, -122.3838249999996 37.82031429999996, -122.3938249999996 37.82031429999996, -122.3938249999996 37.83031429999996))",-122.38882499999961,37.82531429999997,POINT (-122.3888249999996 37.82531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2351,"POLYGON ((-122.3938249999996 37.82031429999996, -122.3838249999996 37.82031429999996, -122.3838249999996 37.81031429999997, -122.3938249999996 37.81031429999997, -122.3938249999996 37.82031429999996))",-122.38882499999961,37.81531429999997,POINT (-122.3888249999996 37.81531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2352,"POLYGON ((-122.3938249999996 37.81031429999997, -122.3838249999996 37.81031429999997, -122.3838249999996 37.80031429999997, -122.3938249999996 37.80031429999997, -122.3938249999996 37.81031429999997))",-122.38882499999961,37.80531429999997,POINT (-122.3888249999996 37.80531429999997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2353,"POLYGON ((-122.3938249999996 37.80031429999997, -122.3838249999996 37.80031429999997, -122.3838249999996 37.79031429999997, -122.3938249999996 37.79031429999997, -122.3938249999996 37.80031429999997))",-122.38882499999961,37.79531429999998,POINT (-122.3888249999996 37.79531429999998),,,3.0,3.0,1.0,,,6.0,,,5.0,,19.0,,,,3.0,2.0,,2.0,,1.0,14.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,7.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2354,"POLYGON ((-122.3938249999996 37.79031429999997, -122.3838249999996 37.79031429999997, -122.3838249999996 37.78031429999997, -122.3938249999996 37.78031429999997, -122.3938249999996 37.79031429999997))",-122.38882499999961,37.78531429999997,POINT (-122.3888249999996 37.78531429999997),2.0,1.0,6.0,,1.0,,,7.0,10.0,,4.0,,13.0,1.0,,2.0,2.0,4.0,1.0,,,,11.0,,,,1.0,,,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
